cidade;datetime;n_alertas;risco;regras;acao
UCI_Dataset;07/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;07/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;07/05/04 19:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;07/05/04 20:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;07/05/04 21:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;07/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;07/05/04 23:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;08/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 08:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 09:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 10:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 17:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 18:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 19:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 20:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 21:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;08/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 08:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 09:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 10:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 17:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 18:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 19:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 20:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 21:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;09/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 08:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 13:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 14:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 15:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;10/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;10/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 11:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;11/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 22:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;11/05/04 23:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 11:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 12:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 13:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 14:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 15:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 16:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;12/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;12/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 07:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;13/05/04 16:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 22:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;13/05/04 23:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 00:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 01:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 05:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 07:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 08:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 11:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;14/05/04 13:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 14:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 15:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 16:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 22:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;14/05/04 23:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 00:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 17:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;15/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;15/05/04 23:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 08:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 09:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;16/05/04 21:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;16/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 06:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 07:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 09:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 10:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 11:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 12:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 13:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 14:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 15:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 16:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;17/05/04 21:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;17/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 03:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 04:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 05:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 06:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 07:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 08:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 09:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 10:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 11:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 12:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 13:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 14:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 15:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 16:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 17:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 18:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 19:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 20:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 21:00;1;MODERADO;R02_NO2_MODERADO;Monitorizar evolucão. Sensiveis reduzam atividade ao ar livre.
UCI_Dataset;18/05/04 22:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;18/05/04 23:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;19/05/04 00:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;19/05/04 01:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;19/05/04 02:00;0;NORMAL;;Sem ação necessária.
UCI_Dataset;19/05/04 03:00;0;NORMAL;;Sem ação necessária.
